NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
192964001689,,60.0,60.0,,13.0,30095.0,,33051.0,IA
192964002023,0.0,,0.0,,,,,,IA
192973001691,96.6,,34.5,65.5,14.0,27998.0,39205.0,35340.0,IA
192973001692,100.0,0.0,27.3,72.7,18.0,26225.0,41502.0,37336.0,IA
192973001927,,0.0,0.0,,,,,,IA
192976000520,,0.0,0.0,,,,,,IA
192976001693,100.0,0.0,,92.3,20.0,,37375.0,36507.0,IA
192976001694,100.0,0.0,,85.7,18.0,,37562.0,36200.0,IA
192976001695,,0.0,0.0,,,,,,IA
192976001697,,0.0,0.0,,,,,,IA
192976001698,,0.0,0.0,,,,,,IA
192976001700,50.0,50.0,0.0,100.0,24.0,,42670.0,42670.0,IA
193024000427,,0.0,0.0,,,,,,IA
193024001702,90.0,,15.0,85.0,15.0,30470.0,41616.0,39944.0,IA
193024001703,87.5,12.5,18.8,81.3,18.0,28920.0,42416.0,39886.0,IA
193024001704,60.0,40.0,,95.0,24.0,,46729.0,45790.0,IA
193024001705,70.0,30.0,45.0,55.0,12.0,28348.0,41689.0,35685.0,IA
193048000586,60.0,40.0,16.7,83.3,16.0,30760.0,44343.0,42079.0,IA
193048000681,0.0,,0.0,,,,,,IA
193048001165,64.3,35.7,25.0,75.0,18.0,28780.0,44711.0,40728.0,IA
193048001706,57.9,42.1,,89.5,21.0,,47661.0,45703.0,IA
193048001714,57.4,42.6,29.5,70.5,15.0,30833.0,47319.0,42454.0,IA
193048001715,37.0,63.0,14.8,85.2,17.0,29547.0,45639.0,43255.0,IA
193048001717,76.5,23.5,29.4,70.6,14.0,31145.0,43544.0,39897.0,IA
193048001719,65.6,34.4,21.9,78.1,12.0,31365.0,41759.0,39485.0,IA
193048001723,47.2,52.8,16.7,83.3,18.0,36721.0,47015.0,45299.0,IA
193048001724,56.3,43.8,31.3,68.8,11.0,29051.0,45422.0,40306.0,IA
193048001725,51.5,48.5,27.3,72.7,12.0,31386.0,42536.0,39495.0,IA
193048001726,64.0,36.0,36.0,64.0,15.0,30766.0,48005.0,41799.0,IA
193048001728,65.6,34.4,21.9,78.1,17.0,29703.0,46206.0,42596.0,IA
193048001729,78.8,21.2,30.3,69.7,11.0,30690.0,42207.0,38717.0,IA
193048001730,73.1,26.9,30.8,69.2,11.0,29225.0,40910.0,37315.0,IA
193048001731,66.7,33.3,37.5,62.5,13.0,29268.0,45606.0,39480.0,IA
193048001734,45.8,54.2,12.5,87.5,22.0,31564.0,47743.0,45721.0,IA
193048001738,64.0,36.0,29.1,70.9,14.0,30509.0,44798.0,40645.0,IA
193048001893,35.0,65.0,,95.0,22.0,,49349.0,48488.0,IA
193048001970,57.1,42.9,34.3,65.7,14.0,30154.0,44782.0,39767.0,IA
193048002024,66.7,33.3,35.4,64.6,12.0,29971.0,44438.0,39315.0,IA
193051000299,81.3,18.8,37.5,62.5,8.0,30285.0,38061.0,35145.0,IA
193051000699,82.9,17.1,60.0,40.0,7.0,30972.0,41910.0,35347.0,IA
193051000931,78.9,21.1,47.4,52.6,8.0,31120.0,40503.0,36059.0,IA
193051000958,84.2,15.8,55.3,44.7,8.0,31508.0,40788.0,35660.0,IA
193051001742,97.6,,64.3,35.7,7.0,30379.0,39169.0,33518.0,IA
193051001743,68.6,31.4,42.9,57.1,8.0,31737.0,41018.0,37041.0,IA
193051001744,54.8,45.2,22.6,77.4,15.0,31326.0,45392.0,42216.0,IA
193054000832,0.0,,0.0,,,,,,IA
193054001745,63.6,36.4,0.0,100.0,24.0,,46218.0,46218.0,IA
193054001746,77.8,,,88.9,25.0,,44395.0,42611.0,IA
193054001747,,60.0,,80.0,20.0,,48410.0,44394.0,IA
193054001748,71.4,28.6,,92.9,21.0,,46351.0,45214.0,IA
193054001749,64.7,35.3,8.8,91.2,18.0,31130.0,44146.0,42997.0,IA
193054001750,57.1,42.9,0.0,100.0,20.0,,43006.0,43006.0,IA
193054001751,83.3,,,83.3,21.0,,44593.0,41970.0,IA
193056001754,85.0,15.0,,95.0,17.0,,35969.0,35502.0,IA
193056001755,78.6,21.4,21.4,78.6,14.0,26115.0,36208.0,34045.0,IA
193056002074,50.0,50.0,0.0,100.0,22.0,,37175.0,37175.0,IA
193063000990,,0.0,0.0,,,,,,IA
193063001760,94.1,,23.5,76.5,14.0,29765.0,40921.0,38296.0,IA
193063001761,,0.0,0.0,,,,,,IA
193063001763,89.5,,,94.7,22.0,,45332.0,44620.0,IA
193063001764,93.8,,34.4,65.6,15.0,29792.0,43381.0,38710.0,IA
193063001765,89.3,10.7,17.9,82.1,15.0,29963.0,41478.0,39422.0,IA
193072001042,100.0,0.0,,60.0,14.0,,38792.0,33475.0,IA
193072001044,77.8,,33.3,66.7,17.0,26233.0,37392.0,33672.0,IA
193072001769,100.0,0.0,,83.3,18.0,,35284.0,33487.0,IA
193072001770,92.3,,38.5,61.5,14.0,25900.0,37563.0,33077.0,IA
193075001771,81.0,19.0,38.1,61.9,13.0,27261.0,39090.0,34584.0,IA
193075001773,85.7,,,85.7,14.0,,38041.0,36142.0,IA
193075001774,71.4,21.4,28.6,71.4,12.0,29198.0,37788.0,35333.0,IA
193078001775,96.2,,26.9,73.1,12.0,27583.0,37668.0,34953.0,IA
193078001776,86.7,,,86.7,14.0,,40229.0,38902.0,IA
193078001777,100.0,0.0,,75.0,15.0,,39637.0,36277.0,IA
193087001778,100.0,0.0,,80.0,19.0,,39265.0,36766.0,IA
193087001779,80.0,,40.0,60.0,14.0,26699.0,37379.0,33107.0,IA
193090001782,83.9,16.1,9.7,90.3,19.0,24961.0,44560.0,42664.0,IA
193090001784,100.0,0.0,0.0,100.0,14.0,,41140.0,41140.0,IA
193090001786,80.0,20.0,20.0,80.0,16.0,26859.0,42718.0,39546.0,IA
193090001787,87.5,12.5,29.2,70.8,14.0,28546.0,42571.0,38480.0,IA
193093000168,82.9,17.1,31.7,68.3,10.0,35793.0,42786.0,40569.0,IA
193093000238,84.6,,,84.6,14.0,,46435.0,44745.0,IA
193093000393,80.0,,40.0,60.0,10.0,35560.0,45311.0,41411.0,IA
193093000483,52.4,47.6,26.2,73.8,14.0,36467.0,48551.0,45386.0,IA
193093001188,70.3,29.7,13.5,86.5,15.0,36565.0,46826.0,45439.0,IA
193093001789,50.0,50.0,21.4,78.6,19.0,35589.0,52636.0,48983.0,IA
193093001790,65.5,34.5,31.0,69.0,10.0,34794.0,45938.0,42479.0,IA
193093001791,72.4,27.6,20.7,79.3,19.0,36298.0,51115.0,48049.0,IA
193093001792,68.0,32.0,16.0,84.0,16.0,35549.0,47909.0,45931.0,IA
193093001793,69.4,30.6,30.6,69.4,13.0,36223.0,47606.0,44128.0,IA
193093001796,57.1,42.9,16.7,83.3,20.0,35495.0,54219.0,51098.0,IA
193093001797,51.1,48.9,26.1,73.9,15.0,36215.0,51302.0,47359.0,IA
193093001798,65.2,34.8,21.7,78.3,14.0,35794.0,47879.0,45252.0,IA
193093002055,65.0,35.0,20.0,80.0,17.0,35736.0,50054.0,47191.0,IA
193096000331,88.0,12.0,20.0,80.0,14.0,28597.0,37842.0,35993.0,IA
193096001801,80.0,,,80.0,17.0,,38652.0,36048.0,IA
193099001408,,0.0,,,,,,,IA
193099001803,95.7,,43.5,56.5,13.0,28606.0,41603.0,35952.0,IA
193099001804,78.4,21.6,27.0,73.0,15.0,30564.0,40689.0,37953.0,IA
193099001805,,0.0,,0.0,,,,,IA
193102001806,76.2,23.8,,95.2,25.0,,41822.0,41215.0,IA
193102001807,52.9,47.1,,88.2,19.0,,41479.0,40253.0,IA
193102001808,75.0,,0.0,100.0,33.0,,43705.0,43705.0,IA
193108001811,88.2,,,88.2,13.0,,34559.0,33375.0,IA
193108001812,76.9,23.1,30.8,69.2,12.0,25368.0,34593.0,31754.0,IA
193108001813,100.0,0.0,23.1,76.9,20.0,26179.0,39647.0,36539.0,IA
193111000738,80.0,,30.0,70.0,16.0,27703.0,35236.0,32976.0,IA
193111001815,64.7,35.3,23.5,76.5,21.0,28883.0,37963.0,35827.0,IA
193111001816,100.0,0.0,,83.3,21.0,,35339.0,34091.0,IA
193111001817,72.7,27.3,45.5,54.5,14.0,28266.0,36541.0,32780.0,IA
193129001819,62.5,37.5,,93.8,23.0,,44055.0,43280.0,IA
193129001820,100.0,0.0,,66.7,13.0,,41470.0,36388.0,IA
193129001821,56.3,43.8,18.8,81.3,18.0,32415.0,41904.0,40124.0,IA
193129001822,76.9,23.1,,84.6,13.0,,39500.0,38113.0,IA
193135000205,63.2,36.8,21.1,78.9,18.0,28789.0,46196.0,42531.0,IA
193135001346,88.2,,64.7,35.3,8.0,27173.0,44655.0,33343.0,IA
193135001823,60.0,,60.0,,9.0,26510.0,,35425.0,IA
193135001824,93.3,,20.0,80.0,19.0,28664.0,43950.0,40893.0,IA
193135001825,44.4,55.6,,94.4,24.0,,48651.0,47403.0,IA
193135001828,,,,75.0,15.0,,46395.0,41341.0,IA
193135001829,95.0,,30.0,70.0,15.0,27711.0,42353.0,37960.0,IA
193135001830,76.9,23.1,19.2,80.8,21.0,30404.0,46418.0,43338.0,IA
193135001832,78.4,21.6,35.1,64.9,14.0,28856.0,42780.0,37888.0,IA
193147001835,95.7,,0.0,100.0,18.0,,37027.0,37027.0,IA
193147001837,82.4,17.6,17.6,82.4,17.0,27048.0,37739.0,35853.0,IA
193162001841,100.0,0.0,0.0,100.0,22.0,,33825.0,33825.0,IA
193162001842,81.8,,45.5,54.5,13.0,26990.0,33869.0,30742.0,IA
193168000611,87.0,13.0,,91.3,20.0,,40277.0,39253.0,IA
193168001844,83.3,,,91.7,18.0,,42241.0,40953.0,IA
193168001845,86.2,13.8,62.1,37.9,10.0,27645.0,44794.0,34150.0,IA
193180001849,75.0,25.0,17.9,82.1,14.0,28662.0,40721.0,38567.0,IA
193180001850,81.8,18.2,13.6,86.4,18.0,30879.0,42201.0,40657.0,IA
193183001851,78.6,21.4,,85.7,17.0,,39305.0,37496.0,IA
193183001852,62.5,37.5,18.8,81.3,17.0,25987.0,40011.0,37382.0,IA
193186000369,60.0,40.0,30.0,70.0,20.0,29612.0,44422.0,39979.0,IA
193186001085,,0.0,,0.0,,,,,IA
193186001856,73.8,26.2,21.4,78.6,18.0,28269.0,43116.0,39935.0,IA
193186001857,90.0,,,80.0,16.0,,42701.0,39592.0,IA
193186001858,69.6,30.4,21.7,78.3,12.0,28891.0,40305.0,37824.0,IA
193189001859,100.0,0.0,0.0,100.0,21.0,,33751.0,33751.0,IA
193189001860,100.0,0.0,50.0,50.0,9.0,26838.0,29789.0,28313.0,IA
193192001861,76.5,23.5,,88.2,15.0,,36849.0,35550.0,IA
193192001862,85.7,,,85.7,17.0,,37780.0,36106.0,IA
193195001863,93.3,,,93.3,18.0,,36801.0,36208.0,IA
193195001864,33.3,66.7,0.0,100.0,17.0,,38569.0,38569.0,IA
193195001865,75.0,25.0,,83.3,19.0,,37908.0,36163.0,IA
193201000434,83.3,,66.7,,9.0,37838.0,,42884.0,IA
193201001866,100.0,0.0,,66.7,12.0,,35056.0,32398.0,IA
193201001867,88.2,,41.2,58.8,15.0,28948.0,44216.0,37929.0,IA
193201001868,92.3,,30.8,69.2,14.0,28480.0,40040.0,36483.0,IA
199901702060,85.0,15.0,25.0,75.0,18.0,30008.0,41042.0,38283.0,IA
199901702061,81.8,,,90.9,18.0,,41132.0,39700.0,IA
199901702062,82.4,17.6,29.4,70.6,17.0,27543.0,40773.0,36882.0,IA
199901702063,88.2,,0.0,100.0,16.0,,38412.0,38412.0,IA
199901900777,100.0,0.0,66.7,33.3,10.0,27426.0,41027.0,31960.0,IA
199901902075,91.7,,25.0,75.0,14.0,26982.0,41488.0,37861.0,IA
199901902076,66.7,,0.0,100.0,21.0,,43491.0,43491.0,IA
199901902077,84.6,,0.0,100.0,19.0,,40661.0,40661.0,IA
290000100048,81.5,18.5,40.7,59.3,10.0,26036.0,30848.0,28888.0,MO
290000100049,38.9,55.6,27.8,72.2,12.0,27019.0,33855.0,31956.0,MO
290000102547,72.7,27.3,36.4,63.6,12.0,26363.0,31586.0,29686.0,MO
290000200922,,0.0,,0.0,,,,,MO
290000201641,70.0,30.0,20.0,80.0,17.0,26337.0,32163.0,30998.0,MO
290000201642,78.3,21.7,34.8,65.2,12.0,27434.0,30936.0,29718.0,MO
290000202400,0.0,37.5,,87.5,19.0,,36272.0,35219.0,MO
290000302458,63.6,36.4,36.4,63.6,15.0,29768.0,37954.0,34977.0,MO
290000302459,43.5,56.5,26.1,73.9,14.0,28845.0,40171.0,37217.0,MO
290000302487,,84.6,,84.6,16.0,,40868.0,39088.0,MO
290000401482,28.0,72.0,20.0,80.0,16.0,29736.0,40894.0,38662.0,MO
290000401484,11.5,88.5,,96.2,17.0,,40902.0,40438.0,MO
290000401486,33.3,66.7,0.0,100.0,18.0,,38850.0,38850.0,MO
290000401488,48.3,48.3,31.0,69.0,12.0,30707.0,39340.0,36661.0,MO
290000401492,,30.8,,92.3,18.0,,39363.0,38554.0,MO
290000401991,29.6,70.4,25.9,74.1,14.0,30880.0,40404.0,37935.0,MO
290000500812,70.0,,,90.0,15.0,,42415.0,41493.0,MO
290000600814,27.8,44.4,,88.9,11.0,,54375.0,53234.0,MO
290000700817,,0.0,0.0,100.0,11.0,,35615.0,35615.0,MO
290000800821,41.7,12.5,16.7,83.3,13.0,37993.0,45583.0,44318.0,MO
290000901145,62.5,37.5,0.0,100.0,13.0,,34002.0,34002.0,MO
290000901178,85.7,,0.0,100.0,16.0,,36380.0,36380.0,MO
290000901185,,0.0,0.0,,,,,,MO
290000901192,,,0.0,,,,,,MO
290000901193,,,0.0,100.0,15.0,,37824.0,37824.0,MO
290000901195,,0.0,0.0,,,,,,MO
290000901199,,,0.0,,,,,,MO
290000901215,100.0,0.0,,,6.0,,,31167.0,MO
290000901226,60.0,,,60.0,15.0,,33704.0,30249.0,MO
290000901259,,0.0,,,,,,,MO
290000901261,,0.0,,0.0,,,,,MO
290000901265,,0.0,0.0,,,,,,MO
290000901269,,0.0,,,,,,,MO
290000901270,80.0,,,80.0,12.0,,34038.0,33508.0,MO
290000901271,,0.0,,0.0,,,,,MO
290000901273,75.0,,0.0,100.0,17.0,,36531.0,36531.0,MO
290000901276,100.0,0.0,0.0,100.0,17.0,,35220.0,35220.0,MO
290000901283,85.7,,0.0,100.0,17.0,,34135.0,34135.0,MO
290000901285,0.0,,0.0,,,,,,MO
290000901287,,,0.0,,,,,,MO
290000901289,83.3,,,66.7,11.0,,33648.0,31986.0,MO
290000901296,,0.0,,0.0,,,,,MO
290000901300,,0.0,0.0,,,,,,MO
290000901352,,0.0,,0.0,,,,,MO
290000901358,,0.0,0.0,,,,,,MO
290000901364,75.0,,,,7.0,,,35295.0,MO
290000901368,0.0,,0.0,,,,,,MO
290000901593,,0.0,0.0,,,,,,MO
290000901936,,0.0,0.0,,,,,,MO
290000902172,100.0,0.0,0.0,100.0,16.0,,33771.0,33771.0,MO
290000902179,0.0,,0.0,,,,,,MO
290000902196,,0.0,,0.0,,,,,MO
290000902211,,,0.0,,,,,,MO
290000902710,,,0.0,100.0,24.0,,33184.0,33184.0,MO
290000902711,0.0,,0.0,,,,,,MO
290000902712,,,0.0,100.0,24.0,,32508.0,32508.0,MO
290000902713,,0.0,0.0,,,,,,MO
290000902714,100.0,0.0,,,4.0,,,31883.0,MO
290000902715,,,0.0,100.0,20.0,,36224.0,36224.0,MO
290000902716,,,0.0,,,,,,MO
290000903077,,0.0,,0.0,,,,,MO
290002003021,72.7,,,90.9,20.0,,35164.0,34364.0,MO
290002003022,66.7,,66.7,,7.0,27030.0,,28552.0,MO
290002003023,40.0,60.0,,80.0,17.0,,36026.0,34226.0,MO
290002103038,0.0,100.0,0.0,100.0,20.0,,32576.0,32576.0,MO
290002103039,60.0,,,60.0,14.0,,34268.0,31106.0,MO
290002103040,70.0,30.0,40.0,60.0,12.0,27234.0,32828.0,30590.0,MO
290002203041,,60.0,0.0,100.0,25.0,,34966.0,34966.0,MO
290002203042,71.4,,57.1,42.9,12.0,27159.0,37988.0,31800.0,MO
290002203043,100.0,0.0,0.0,100.0,22.0,,34227.0,34227.0,MO
290002203044,75.0,,,,13.0,,,31713.0,MO
290002203045,,62.5,0.0,100.0,22.0,,35111.0,35111.0,MO
290002203046,66.7,,,83.3,19.0,,33660.0,32444.0,MO
290002203047,83.3,,0.0,100.0,15.0,,32234.0,32234.0,MO
290002203048,63.6,,54.5,45.5,10.0,26656.0,33955.0,29974.0,MO
290002203049,60.0,,60.0,,13.0,26808.0,,30576.0,MO
290002203050,55.6,33.3,,88.9,21.0,,32393.0,31723.0,MO
290002203051,80.0,,,60.0,15.0,,33700.0,31032.0,MO
290002203052,,,,,,,,,MO
290002203053,,,,,10.0,,,29248.0,MO
290002203054,,,,,19.0,,,36432.0,MO
290002203055,100.0,0.0,,,7.0,,,27132.0,MO
290002203056,75.0,0.0,,,12.0,,,24035.0,MO
290002203057,,80.0,,80.0,16.0,,30327.0,30074.0,MO
290002203058,,0.0,,,,,,,MO
290002203059,0.0,,0.0,,,,,,MO
290002203060,,0.0,0.0,,,,,,MO
290002203061,64.3,28.6,35.7,64.3,13.0,27338.0,31757.0,30179.0,MO
290002203062,100.0,0.0,,75.0,14.0,,27984.0,28221.0,MO
290002203063,42.9,57.1,,71.4,19.0,,38338.0,35750.0,MO
290002203064,71.4,,,85.7,22.0,,37438.0,37075.0,MO
290002203065,0.0,,0.0,,,,,,MO
290002203066,,,0.0,,,,,,MO
290002203067,,,0.0,100.0,22.0,,31556.0,31556.0,MO
290002203068,,60.0,,80.0,17.0,,31719.0,31078.0,MO
290002203069,,,0.0,,,,,,MO
290002203070,0.0,,,,10.0,,,30436.0,MO
290002203071,0.0,,0.0,,,,,,MO
290002203072,,,0.0,,,,,,MO
290002203073,,0.0,,,,,,,MO
290002203074,75.0,25.0,,96.4,19.0,,33544.0,33288.0,MO
290002203075,0.0,,0.0,,,,,,MO
290002203076,41.7,58.3,,91.7,23.0,,34503.0,33825.0,MO
290100000297,23.5,64.7,20.6,79.4,14.0,40965.0,56177.0,53045.0,MO
290100000298,48.8,51.2,36.6,63.4,11.0,32293.0,43471.0,39382.0,MO
290100000299,43.2,56.8,36.4,63.6,12.0,32434.0,49435.0,43253.0,MO
290100000300,37.5,62.5,15.8,84.2,15.0,35610.0,47337.0,45480.0,MO
290100000302,72.2,27.8,33.3,66.7,9.0,29706.0,42662.0,38343.0,MO
290100000303,53.3,46.7,30.0,70.0,12.0,32150.0,44433.0,40749.0,MO
290100000304,52.6,47.4,31.6,68.4,13.0,33020.0,49304.0,44162.0,MO
290100000305,40.0,60.0,30.0,70.0,15.0,34312.0,47333.0,43427.0,MO
290100000307,43.8,56.3,28.1,71.9,11.0,33294.0,45281.0,41910.0,MO
290100000308,50.0,50.0,20.0,80.0,15.0,31515.0,47893.0,44618.0,MO
290100000309,53.6,46.4,35.7,64.3,11.0,33349.0,44246.0,40354.0,MO
290100000310,48.5,51.5,21.2,78.8,13.0,32412.0,47328.0,44164.0,MO
290100000312,34.5,65.5,31.0,69.0,12.0,31899.0,49783.0,44233.0,MO
290100000313,58.8,41.2,,88.2,17.0,,51116.0,48619.0,MO
290100000314,69.2,30.8,30.8,69.2,12.0,31657.0,45708.0,41384.0,MO
290100000315,50.0,50.0,15.0,85.0,17.0,32385.0,51406.0,48553.0,MO
290100000316,33.3,66.7,29.2,70.8,14.0,33762.0,50272.0,45457.0,MO
290100000317,37.9,62.1,18.2,81.8,15.0,32907.0,48387.0,45573.0,MO
290100000841,40.7,59.3,11.9,88.1,16.0,33439.0,47336.0,45687.0,MO
290100001142,86.7,,26.7,73.3,12.0,30176.0,45739.0,41589.0,MO
290100001402,51.9,48.1,48.1,51.9,8.0,34806.0,42579.0,38837.0,MO
290100001408,43.3,56.7,19.4,80.6,14.0,34997.0,47554.0,45118.0,MO
290100001598,,87.5,,87.5,19.0,,52924.0,51121.0,MO
290100001946,39.7,60.3,31.7,68.3,10.0,33475.0,44955.0,41311.0,MO
290100002279,27.3,72.7,,81.8,14.0,,48351.0,44688.0,MO
290100002280,55.6,44.4,,88.9,14.0,,46067.0,44850.0,MO
290100002281,44.4,55.6,,88.9,14.0,,44267.0,42991.0,MO
290100002546,51.2,48.8,9.8,90.2,16.0,33419.0,46558.0,45276.0,MO
290100002577,,,0.0,,,,,,MO
290100002665,72.7,27.3,34.1,65.9,9.0,30712.0,42384.0,38405.0,MO
290100002770,54.3,45.7,22.9,77.1,14.0,34230.0,47530.0,44490.0,MO
290285000001,58.3,41.7,20.8,79.2,14.0,29410.0,34532.0,33465.0,MO
290285000002,70.6,29.4,52.9,47.1,10.0,28856.0,34962.0,31729.0,MO
290288000003,68.8,31.3,43.8,56.3,8.0,26285.0,30979.0,28926.0,MO
290288000004,66.7,33.3,41.7,58.3,13.0,29608.0,32573.0,31337.0,MO
290291000005,25.9,74.1,25.9,74.1,12.0,34142.0,54133.0,48950.0,MO
290291000007,28.1,71.9,15.6,84.4,12.0,38438.0,51617.0,49558.0,MO
290291000009,40.0,60.0,37.5,62.5,11.0,35687.0,52509.0,46201.0,MO
290291002461,32.4,67.6,16.2,83.8,12.0,36467.0,51202.0,48813.0,MO
290297000010,60.0,,0.0,100.0,17.0,,36435.0,36435.0,MO
290297000011,33.3,66.7,0.0,100.0,19.0,,34078.0,34078.0,MO
290297001478,,0.0,,,,,,,MO
290300000012,52.9,47.1,35.3,64.7,11.0,26172.0,35891.0,32461.0,MO
290300000013,41.7,50.0,25.0,75.0,15.0,25616.0,36851.0,34043.0,MO
290304000014,83.3,,0.0,100.0,16.0,,33135.0,33135.0,MO
290306000015,55.9,44.1,20.6,79.4,12.0,27909.0,32379.0,31458.0,MO
290306000016,54.2,41.7,16.7,83.3,12.0,27807.0,33205.0,32306.0,MO
290312000017,64.3,35.7,35.7,64.3,13.0,27120.0,33489.0,31214.0,MO
290312000019,70.6,29.4,35.3,64.7,11.0,28647.0,32627.0,31222.0,MO
290315000020,,,,87.5,11.0,,37336.0,36519.0,MO
290315000021,56.7,43.3,26.7,73.3,12.0,29681.0,38370.0,36053.0,MO
290315000022,66.7,33.3,26.7,73.3,12.0,29819.0,39049.0,36588.0,MO
290315000023,50.0,50.0,33.3,66.7,11.0,30333.0,37798.0,35310.0,MO
290320000024,75.0,25.0,37.5,62.5,13.0,32604.0,36380.0,34964.0,MO
290320000025,56.3,43.8,,93.8,12.0,,36610.0,36291.0,MO
290327000026,75.0,,,87.5,13.0,,32184.0,31730.0,MO
290327000027,66.7,33.3,33.3,66.7,10.0,28720.0,31916.0,30851.0,MO
290327000028,60.9,39.1,21.7,78.3,14.0,29112.0,32740.0,31951.0,MO
290348000029,66.7,33.3,,77.8,18.0,,31634.0,29615.0,MO
290348000030,71.4,,42.9,57.1,11.0,24423.0,33459.0,29586.0,MO
290402000031,54.8,45.2,16.1,83.9,13.0,29803.0,36916.0,35768.0,MO
290402000032,66.0,34.0,42.6,57.4,9.0,29030.0,35769.0,32901.0,MO
290402000033,41.4,58.6,24.1,75.9,14.0,30643.0,36709.0,35245.0,MO
290402001517,50.0,50.0,,88.9,12.0,,34713.0,34289.0,MO
290405000034,20.5,79.5,15.4,84.6,14.0,29930.0,38382.0,37082.0,MO
290405000036,43.8,56.3,31.3,68.8,15.0,29921.0,39861.0,36754.0,MO
290405002548,31.0,69.0,,93.1,17.0,,38824.0,38181.0,MO
290408000037,45.5,54.5,27.3,72.7,11.0,24383.0,32563.0,30332.0,MO
290411000038,71.4,28.6,28.6,71.4,12.0,27750.0,31328.0,30305.0,MO
290414000039,84.6,,30.8,69.2,10.0,25436.0,30052.0,28632.0,MO
290414000040,66.7,33.3,25.0,75.0,11.0,25852.0,31886.0,30378.0,MO
290417000041,100.0,0.0,,71.4,11.0,,23057.0,22671.0,MO
290417000042,80.0,,,60.0,12.0,,24985.0,23818.0,MO
290450000043,70.0,30.0,60.0,40.0,5.0,31767.0,42900.0,36220.0,MO
290450000044,68.4,31.6,47.4,52.6,8.0,32800.0,42790.0,38058.0,MO
290450000045,61.5,38.5,30.8,69.2,10.0,33313.0,43650.0,40469.0,MO
290450000715,58.3,41.7,41.7,58.3,10.0,32480.0,44986.0,39775.0,MO
290453000046,100.0,0.0,50.0,50.0,9.0,25660.0,28133.0,26897.0,MO
290453000047,70.0,30.0,60.0,40.0,10.0,26933.0,33406.0,29522.0,MO
290459000050,75.0,25.0,58.3,41.7,9.0,23308.0,32011.0,26934.0,MO
290462000051,30.3,69.7,24.2,75.8,13.0,33724.0,47464.0,44133.0,MO
290462000052,25.9,74.1,22.2,77.8,12.0,33730.0,45409.0,42813.0,MO
290462000053,30.0,70.0,10.0,90.0,14.0,34559.0,44156.0,43196.0,MO
290462000054,32.0,68.0,32.0,68.0,12.0,34780.0,47008.0,43095.0,MO
290462000055,25.9,74.1,27.8,72.2,14.0,35091.0,48294.0,44626.0,MO
290462000395,0.0,100.0,,83.3,13.0,,49113.0,46733.0,MO
290462002517,63.3,36.7,34.7,65.3,11.0,33791.0,42913.0,39748.0,MO
290462002724,50.0,50.0,27.5,72.5,10.0,33862.0,42816.0,40353.0,MO
290462002725,40.0,60.0,,90.0,15.0,,42656.0,41791.0,MO
290462003025,50.0,50.0,50.0,50.0,7.0,35120.0,42121.0,38621.0,MO
290489000058,46.4,53.6,21.4,78.6,11.0,27999.0,33969.0,32690.0,MO
290489000059,68.8,31.3,31.3,68.8,12.0,27826.0,34934.0,32713.0,MO
290489002703,88.9,,55.6,44.4,9.0,26612.0,35939.0,30757.0,MO
290495000060,72.7,27.3,27.3,72.7,12.0,28239.0,34347.0,32682.0,MO
290495000061,78.6,21.4,57.1,42.9,7.0,28350.0,31979.0,29905.0,MO
290498000062,62.5,37.5,,87.5,14.0,,30724.0,30387.0,MO
290498000063,75.0,,,87.5,16.0,,31431.0,30691.0,MO
290507000065,66.7,33.3,16.7,83.3,14.0,24500.0,29553.0,28711.0,MO
290507000066,78.6,21.4,35.7,64.3,12.0,25240.0,31078.0,28993.0,MO
290513000067,72.7,27.3,27.3,72.7,12.0,27965.0,36065.0,33856.0,MO
290513000068,64.3,35.7,35.7,64.3,11.0,27260.0,35467.0,32536.0,MO
290519000069,83.3,,25.0,75.0,10.0,27117.0,31734.0,30580.0,MO
290525000072,75.7,24.3,21.6,78.4,11.0,26995.0,30576.0,29802.0,MO
290525000073,70.0,30.0,30.0,70.0,15.0,27234.0,33522.0,31635.0,MO
290525002578,,0.0,,0.0,,,,,MO
290528000075,50.0,50.0,22.2,77.8,12.0,25250.0,30821.0,29583.0,MO
290528000076,72.7,27.3,36.4,63.6,15.0,24500.0,33500.0,30227.0,MO
290528001900,53.8,46.2,30.8,69.2,11.0,25000.0,30599.0,28876.0,MO
290528002518,37.5,62.5,,87.5,12.0,,33357.0,32500.0,MO
290531000078,48.3,51.7,20.7,79.3,14.0,33481.0,47415.0,44532.0,MO
290531000080,44.8,55.2,37.9,62.1,10.0,34601.0,45609.0,41434.0,MO
290531000082,48.3,51.7,58.6,41.4,9.0,34425.0,48323.0,40176.0,MO
290531000083,50.0,50.0,32.1,67.9,13.0,34017.0,47565.0,43210.0,MO
290531000084,44.4,55.6,37.0,63.0,10.0,33957.0,46272.0,41711.0,MO
290531000085,23.4,76.6,23.4,76.6,14.0,33797.0,49925.0,46155.0,MO
290531000086,29.6,70.4,37.0,63.0,13.0,34675.0,53455.0,46499.0,MO
290531000087,29.6,70.4,22.2,77.8,15.0,32663.0,48865.0,45264.0,MO
