NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
484206007063,,,,75.0,11.0,,42975.0,41169.0,TX
484209004793,93.3,,26.7,73.3,13.0,32811.0,43360.0,40547.0,TX
484209004794,100.0,0.0,37.9,62.1,12.0,30479.0,41917.0,37578.0,TX
484209005029,62.5,37.5,50.0,50.0,12.0,31029.0,43850.0,37439.0,TX
484212004797,61.1,38.9,0.0,100.0,21.0,,43311.0,43311.0,TX
484212004798,85.7,,,85.7,17.0,,41842.0,40219.0,TX
484212009012,78.3,21.7,17.4,82.6,15.0,29308.0,40434.0,38499.0,TX
484221004801,87.5,12.5,37.5,62.5,10.0,37178.0,43947.0,41408.0,TX
484221004802,83.0,14.9,36.2,63.8,12.0,37064.0,47154.0,43504.0,TX
484221004803,81.8,18.2,39.4,60.6,10.0,37322.0,44100.0,41430.0,TX
484221006918,82.4,17.6,17.6,82.4,17.0,36790.0,47068.0,45255.0,TX
484224004804,87.5,,25.0,75.0,13.0,30517.0,40577.0,38062.0,TX
484224004805,82.1,17.9,14.3,85.7,14.0,30845.0,45161.0,43115.0,TX
484224006046,92.3,,23.1,76.9,14.0,32499.0,43699.0,41114.0,TX
484224006047,50.0,50.0,,92.3,19.0,,43326.0,42379.0,TX
484228004808,91.4,8.6,48.3,51.7,9.0,37179.0,43845.0,40627.0,TX
484228004809,91.3,8.7,47.8,52.2,11.0,36941.0,45165.0,41232.0,TX
484228006048,94.9,,51.3,48.7,9.0,36500.0,44252.0,40277.0,TX
484228008088,95.3,,41.9,58.1,10.0,36972.0,43019.0,40488.0,TX
484230004046,100.0,0.0,,80.0,14.0,,42666.0,40272.0,TX
484230004812,88.5,11.5,19.2,80.8,13.0,30734.0,41441.0,39382.0,TX
484230004813,86.4,13.6,18.2,81.8,15.0,32568.0,43574.0,41573.0,TX
484230006176,100.0,0.0,,94.1,17.0,,43344.0,42672.0,TX
484233004815,87.0,13.0,34.8,65.2,11.0,35478.0,42223.0,39877.0,TX
484233004816,86.8,13.2,44.7,55.3,10.0,34358.0,43300.0,39300.0,TX
484233004817,95.7,,39.1,60.9,14.0,35883.0,45894.0,41977.0,TX
484233004821,86.2,13.8,20.7,79.3,13.0,35912.0,43681.0,42074.0,TX
484233004822,85.4,14.6,41.5,58.5,10.0,35848.0,42046.0,39476.0,TX
484233004824,93.3,,30.0,70.0,11.0,35823.0,42535.0,40521.0,TX
484233004826,77.3,22.7,40.9,59.1,12.0,36008.0,44194.0,40845.0,TX
484233004827,70.8,24.3,31.3,68.8,13.0,35507.0,44153.0,41451.0,TX
484233004828,86.2,13.8,34.5,65.5,12.0,35802.0,43857.0,41079.0,TX
484233004829,84.4,15.6,42.2,57.8,11.0,35840.0,43084.0,40025.0,TX
484233004831,90.6,9.4,37.5,62.5,14.0,35908.0,45534.0,41924.0,TX
484233007787,82.8,17.2,20.7,79.3,15.0,35939.0,43809.0,42181.0,TX
484233007788,83.9,16.1,22.6,77.4,13.0,35900.0,42901.0,41320.0,TX
484233007789,89.2,10.8,51.4,48.6,8.0,35834.0,41667.0,38672.0,TX
484233008430,80.0,,60.0,,5.0,35590.0,,37179.0,TX
484233009458,,0.0,0.0,,,,,,TX
484236004833,81.8,,54.5,45.5,9.0,29806.0,39662.0,34286.0,TX
484236004834,,,,,12.0,,,41813.0,TX
484236008019,75.0,,0.0,100.0,14.0,,41828.0,41828.0,TX
484239004835,90.0,,,80.0,11.0,,40258.0,38129.0,TX
484239007193,,75.0,75.0,,5.0,31907.0,,33940.0,TX
484242004836,66.7,,,83.3,22.0,,48994.0,46723.0,TX
484242004837,,0.0,,,,,,,TX
484242004838,,0.0,0.0,,,,,,TX
484245004839,91.7,8.3,52.1,47.9,8.0,37875.0,44666.0,41129.0,TX
484245004840,85.7,14.3,48.6,51.4,8.0,38418.0,44058.0,41318.0,TX
484245004841,75.3,23.5,30.9,69.1,12.0,38938.0,47123.0,44597.0,TX
484245004842,84.1,15.9,45.5,54.5,9.0,38337.0,44747.0,41833.0,TX
484245004843,85.0,15.0,47.5,52.5,9.0,38150.0,44827.0,41655.0,TX
484245005604,,,,,13.0,,,44028.0,TX
484245007016,74.4,25.6,23.3,76.7,13.0,38581.0,45404.0,43817.0,TX
484248004847,85.0,15.0,50.0,50.0,10.0,31529.0,41813.0,36671.0,TX
484248004848,72.0,28.0,20.0,80.0,15.0,31515.0,43845.0,41379.0,TX
484248004850,83.3,16.7,25.0,75.0,11.0,31984.0,39771.0,37824.0,TX
484248004852,71.7,28.3,32.6,67.4,12.0,32225.0,41283.0,38329.0,TX
484248004854,70.3,27.0,22.5,77.5,15.0,32674.0,43630.0,41162.0,TX
484248004855,78.7,21.3,29.8,70.2,14.0,31535.0,42877.0,39498.0,TX
484248006049,96.0,,36.0,64.0,9.0,31820.0,38243.0,35931.0,TX
484248006335,96.0,,48.0,52.0,8.0,29993.0,38174.0,34247.0,TX
484248006336,81.0,19.0,42.9,57.1,10.0,31567.0,40614.0,36737.0,TX
484248008124,71.4,,,85.7,21.0,,45174.0,43563.0,TX
484251004858,72.9,27.1,28.8,71.2,13.0,41074.0,48562.0,46405.0,TX
484251004861,92.7,7.3,24.4,75.6,15.0,41204.0,48160.0,46464.0,TX
484251004862,90.0,,43.3,56.7,12.0,40439.0,49841.0,45767.0,TX
484251004863,78.9,21.1,26.3,73.7,15.0,41286.0,49656.0,47453.0,TX
484251004864,86.5,13.5,29.7,70.3,14.0,41037.0,48857.0,46532.0,TX
484251004865,83.5,15.5,27.8,72.2,13.0,40216.0,49245.0,46732.0,TX
484251006177,79.6,20.4,33.3,66.7,13.0,41237.0,49091.0,46473.0,TX
484251009544,,,,,8.0,,,43539.0,TX
484254004866,92.9,,64.3,35.7,6.0,29799.0,39522.0,33271.0,TX
484257004868,86.7,,33.3,66.7,14.0,32158.0,42586.0,39110.0,TX
484263004869,100.0,0.0,18.8,81.3,14.0,29150.0,41426.0,39124.0,TX
484263004870,62.5,37.5,,87.5,21.0,,45208.0,43299.0,TX
484263007699,100.0,0.0,0.0,100.0,19.0,,42443.0,42443.0,TX
484266004871,93.3,,,93.3,17.0,,40811.0,40063.0,TX
484266004872,83.3,,,66.7,16.0,,43635.0,39162.0,TX
484266009435,100.0,0.0,0.0,100.0,22.0,,44070.0,44070.0,TX
484269004873,83.3,16.7,12.5,87.5,16.0,34277.0,45615.0,44198.0,TX
484269004874,64.7,29.4,0.0,100.0,15.0,,47122.0,47122.0,TX
484269004875,90.0,,,80.0,15.0,,46509.0,44130.0,TX
484272004876,87.5,,37.5,62.5,11.0,29210.0,42166.0,37308.0,TX
484278004879,88.9,,,77.8,17.0,,43914.0,40886.0,TX
484278004880,100.0,0.0,,,16.0,,,43072.0,TX
484281004881,86.7,,,86.7,19.0,,44507.0,42892.0,TX
484281004882,80.0,,53.3,46.7,10.0,30909.0,44115.0,37072.0,TX
484281004883,75.0,16.7,41.7,58.3,10.0,33306.0,45514.0,40427.0,TX
484281004884,86.7,,40.0,60.0,14.0,29610.0,43783.0,38114.0,TX
484284004885,100.0,0.0,33.3,66.7,8.0,28819.0,38716.0,35417.0,TX
484284004886,66.7,33.3,26.7,73.3,16.0,29218.0,43934.0,40010.0,TX
484284007713,88.9,,66.7,33.3,9.0,30253.0,41950.0,34152.0,TX
484287004887,100.0,0.0,42.9,57.1,8.0,31642.0,40243.0,36556.0,TX
484290004889,89.7,10.3,,93.1,16.0,,45339.0,44303.0,TX
484290007047,68.8,31.3,0.0,100.0,19.0,,44743.0,44743.0,TX
484293004890,75.0,25.0,16.7,83.3,16.0,31988.0,43661.0,41715.0,TX
484293004891,76.0,24.0,28.0,72.0,12.0,31629.0,42297.0,39310.0,TX
484293006622,83.3,,38.9,61.1,10.0,30426.0,41885.0,37429.0,TX
484296004703,85.7,11.4,25.7,74.3,14.0,42328.0,48852.0,47174.0,TX
484296004726,91.3,,17.4,82.6,11.0,41878.0,46256.0,45495.0,TX
484296004893,83.3,16.7,39.6,60.4,11.0,39550.0,47590.0,44407.0,TX
484296004894,71.4,25.9,23.8,76.2,13.0,42379.0,48616.0,47131.0,TX
484296005818,86.3,13.7,29.4,70.6,13.0,41618.0,48941.0,46787.0,TX
484296007956,89.7,10.3,37.9,62.1,11.0,41913.0,46289.0,44629.0,TX
484296007957,75.0,25.0,17.5,82.5,14.0,41978.0,48633.0,47469.0,TX
484296009287,100.0,0.0,,80.0,16.0,,49274.0,47849.0,TX
484296009516,75.6,22.2,31.1,68.9,11.0,42116.0,47266.0,45664.0,TX
484296009522,84.1,15.9,27.3,72.7,13.0,42255.0,47965.0,46408.0,TX
484296009523,81.6,18.4,42.9,57.1,9.0,42066.0,46111.0,44378.0,TX
484296021327,70.8,29.2,16.7,83.3,14.0,42142.0,47781.0,46841.0,TX
484299000877,85.2,14.8,59.3,40.7,12.0,39056.0,48571.0,42933.0,TX
484299004898,76.5,23.5,41.2,58.8,11.0,37982.0,47447.0,43550.0,TX
484299007275,100.0,0.0,63.6,36.4,9.0,39500.0,50325.0,43436.0,TX
484299009546,93.3,,60.0,40.0,8.0,38600.0,45800.0,41480.0,TX
484311004900,100.0,0.0,41.2,58.8,11.0,29335.0,41293.0,36369.0,TX
484314004901,87.5,,31.3,68.8,13.0,29740.0,42277.0,38360.0,TX
484314004902,62.5,37.5,,87.5,14.0,,40800.0,39501.0,TX
484314009560,83.3,,66.7,,6.0,29179.0,,32891.0,TX
484317004904,95.2,,33.3,66.7,9.0,29594.0,38597.0,35596.0,TX
484320004906,97.4,,30.8,69.2,12.0,32628.0,42163.0,39229.0,TX
484320004907,90.9,,31.8,68.2,12.0,32620.0,43445.0,40001.0,TX
484320006489,100.0,0.0,25.0,75.0,14.0,28225.0,41658.0,38299.0,TX
484323004909,94.3,,31.4,68.6,13.0,29454.0,41435.0,37669.0,TX
484323004910,85.7,14.3,33.3,66.7,9.0,31050.0,39477.0,36668.0,TX
484323004911,100.0,0.0,21.4,78.6,11.0,30160.0,40746.0,38478.0,TX
484326004912,81.8,18.2,27.3,72.7,12.0,28867.0,39862.0,36863.0,TX
484326004913,80.8,19.2,26.9,73.1,13.0,29300.0,43250.0,39494.0,TX
484326006179,77.3,22.7,31.8,68.2,14.0,29016.0,42128.0,37956.0,TX
484326008431,92.9,,42.9,57.1,12.0,28297.0,42348.0,36326.0,TX
484329004914,80.6,19.4,29.0,71.0,13.0,28932.0,41003.0,37499.0,TX
484329004915,78.4,21.6,18.9,81.1,15.0,29113.0,41938.0,39512.0,TX
484329004916,66.7,33.3,14.3,85.7,19.0,29517.0,41973.0,40194.0,TX
484329005606,82.8,17.2,20.7,79.3,15.0,29412.0,40664.0,38336.0,TX
484332004917,77.8,22.2,16.7,83.3,17.0,30767.0,44642.0,42330.0,TX
484332004918,69.2,23.1,30.8,69.2,12.0,30121.0,43533.0,39406.0,TX
484332004919,100.0,0.0,15.8,84.2,18.0,30570.0,45601.0,43228.0,TX
484332004920,85.0,15.0,30.0,70.0,15.0,30981.0,44689.0,40577.0,TX
484335004923,59.0,29.5,24.6,75.4,16.0,36563.0,47830.0,45060.0,TX
484335004924,57.8,33.3,33.3,66.7,12.0,35980.0,45622.0,42408.0,TX
484335005136,,,0.0,100.0,12.0,,24442.0,24442.0,TX
484335006052,65.2,28.3,26.1,73.9,13.0,36378.0,42755.0,41092.0,TX
484335006490,67.3,24.5,30.6,69.4,13.0,34782.0,44688.0,41655.0,TX
484340004926,100.0,0.0,,91.7,15.0,,40864.0,39985.0,TX
484347004927,80.0,20.0,36.7,63.3,12.0,37732.0,46114.0,43041.0,TX
484347004928,81.1,18.9,51.4,48.6,9.0,37726.0,46353.0,41923.0,TX
484347004929,68.6,31.4,48.6,51.4,10.0,37941.0,46673.0,42432.0,TX
484347004930,77.5,22.5,45.0,55.0,12.0,38087.0,47439.0,43231.0,TX
484347004931,90.0,10.0,23.3,76.7,11.0,37933.0,44391.0,42884.0,TX
484347004932,84.2,15.8,34.2,65.8,10.0,38685.0,44554.0,42546.0,TX
484347004933,75.0,25.0,36.1,63.9,13.0,37910.0,46824.0,43605.0,TX
484347004934,75.0,25.0,29.5,70.5,10.0,37328.0,43566.0,41723.0,TX
484347004935,81.1,18.9,24.3,75.7,12.0,37915.0,44780.0,43110.0,TX
484347004936,90.0,10.0,52.5,47.5,8.0,38869.0,43175.0,40914.0,TX
484347004937,78.4,21.6,21.6,78.4,13.0,38975.0,45097.0,43774.0,TX
484347004938,70.5,29.5,23.0,77.0,15.0,39373.0,47841.0,45897.0,TX
484347004939,77.1,22.9,35.0,65.0,12.0,38127.0,47182.0,44012.0,TX
484347004940,83.3,16.7,16.7,83.3,17.0,37802.0,48064.0,46353.0,TX
484347004941,67.7,32.3,26.9,73.1,15.0,39155.0,47389.0,45171.0,TX
484347004942,80.4,19.6,33.9,66.1,11.0,37898.0,44598.0,42325.0,TX
484347004943,78.0,22.0,39.0,61.0,9.0,38023.0,43852.0,41577.0,TX
484347004944,75.0,25.0,41.7,58.3,10.0,38054.0,44242.0,41664.0,TX
484347004945,88.2,11.8,26.5,73.5,12.0,37835.0,44877.0,43013.0,TX
484347004946,81.0,19.0,17.2,82.8,14.0,37044.0,45381.0,43944.0,TX
484347004947,61.1,38.9,44.4,55.6,9.0,38193.0,43986.0,41412.0,TX
484347004948,88.2,11.8,38.2,61.8,9.0,37554.0,43418.0,41176.0,TX
484347004949,73.3,26.7,43.3,56.7,9.0,38021.0,44109.0,41471.0,TX
484347004951,71.1,28.9,22.2,77.8,14.0,37848.0,46261.0,44392.0,TX
484347005271,50.0,50.0,0.0,100.0,19.0,,47151.0,47151.0,TX
484347006180,81.1,18.9,28.3,71.7,13.0,38149.0,46250.0,43957.0,TX
484347008359,80.0,,40.0,60.0,13.0,40616.0,48636.0,45428.0,TX
484347009022,100.0,0.0,,71.4,15.0,,48456.0,45455.0,TX
484353004952,84.0,16.0,24.0,76.0,16.0,28907.0,40878.0,38005.0,TX
484353004953,37.5,62.5,37.5,62.5,17.0,29187.0,43814.0,38329.0,TX
484353009083,80.0,,,80.0,14.0,,42608.0,39902.0,TX
484356004954,100.0,0.0,33.3,66.7,12.0,30100.0,40828.0,37252.0,TX
484356004955,87.5,,,87.5,11.0,,39562.0,38418.0,TX
484365000036,90.2,9.8,31.4,68.6,11.0,40300.0,46762.0,44735.0,TX
484365002775,73.9,23.9,13.0,87.0,17.0,39984.0,50041.0,48729.0,TX
484365004958,88.6,11.4,31.4,68.6,13.0,40309.0,48687.0,46054.0,TX
484365004960,93.2,6.8,25.0,75.0,16.0,39944.0,51381.0,48522.0,TX
484365004961,86.0,14.0,28.0,72.0,11.0,40300.0,45905.0,44335.0,TX
484365004962,78.0,20.8,26.2,73.8,13.0,40647.0,48169.0,46199.0,TX
484365005589,90.2,9.8,12.2,87.8,14.0,40440.0,46940.0,46147.0,TX
484365005590,95.2,,26.2,73.8,11.0,40009.0,45608.0,44141.0,TX
484365005596,93.5,,51.6,48.4,8.0,40431.0,44213.0,42261.0,TX
484365005608,83.3,16.7,,97.2,19.0,,50078.0,49820.0,TX
484365005822,87.2,12.8,19.1,80.9,11.0,40200.0,45376.0,44385.0,TX
484365006337,80.0,18.2,29.1,70.9,11.0,39072.0,46298.0,44196.0,TX
484365006339,88.0,12.0,44.0,56.0,7.0,40395.0,42518.0,41584.0,TX
484365006492,97.1,,31.4,68.6,12.0,40255.0,47980.0,45552.0,TX
484365006794,81.3,18.8,15.6,84.4,12.0,40220.0,45851.0,44971.0,TX
484365006922,80.9,15.4,38.2,61.8,10.0,40711.0,46477.0,44272.0,TX
484365007094,78.4,17.9,27.6,72.4,13.0,40778.0,48241.0,46180.0,TX
484365007096,93.2,6.8,52.3,47.7,7.0,40239.0,42139.0,41146.0,TX
484365007145,82.2,17.8,37.8,62.2,10.0,40047.0,45811.0,43634.0,TX
484365007146,77.8,20.6,36.5,63.5,10.0,40091.0,46285.0,44024.0,TX
484365007147,85.4,14.6,33.3,66.7,11.0,40394.0,46289.0,44324.0,TX
484365007150,85.7,14.3,40.5,59.5,10.0,40469.0,46821.0,44250.0,TX
484365007151,72.0,26.0,30.0,70.0,12.0,40453.0,47518.0,45399.0,TX
484365007477,89.1,9.1,60.0,40.0,6.0,40270.0,44501.0,41962.0,TX
484365007478,84.2,15.8,30.3,69.7,12.0,40165.0,47479.0,45266.0,TX
484365007479,89.8,10.2,30.6,69.4,11.0,40353.0,46947.0,44928.0,TX
484365008405,75.0,25.0,18.8,81.3,15.0,40600.0,48192.0,46769.0,TX
484365008406,96.4,,48.2,51.8,7.0,40041.0,43948.0,42064.0,TX
484365008407,87.0,13.0,53.7,46.3,8.0,40279.0,45972.0,42915.0,TX
484365008408,81.4,16.3,44.2,55.8,7.0,39962.0,43306.0,41828.0,TX
484365008409,94.7,5.3,56.1,43.9,6.0,40099.0,43233.0,41474.0,TX
484365009091,83.3,15.8,51.7,48.3,8.0,39993.0,45203.0,42511.0,TX
484365009420,86.3,13.7,49.0,51.0,9.0,40305.0,46370.0,43397.0,TX
484365009421,90.6,9.4,18.8,81.3,13.0,40333.0,46617.0,45439.0,TX
484365011082,91.1,8.9,71.1,28.9,5.0,40097.0,43652.0,41124.0,TX
484365011083,89.8,8.5,57.6,42.4,6.0,40279.0,43378.0,41592.0,TX
484365011084,88.1,11.9,61.9,38.1,7.0,40258.0,45050.0,42083.0,TX
484365011085,93.3,6.7,37.8,62.2,8.0,40147.0,43595.0,42292.0,TX
484365011086,91.3,8.7,32.6,67.4,9.0,40393.0,44171.0,42939.0,TX
484365021066,76.8,20.3,33.3,66.7,10.0,39943.0,45880.0,43901.0,TX
484368004965,100.0,0.0,15.8,84.2,13.0,29348.0,39793.0,38144.0,TX
484372002540,100.0,0.0,0.0,100.0,22.0,,45506.0,45506.0,TX
484372002570,84.4,15.6,17.8,82.2,13.0,34792.0,41483.0,40294.0,TX
484372004966,90.5,9.5,21.4,78.6,13.0,32884.0,41638.0,39762.0,TX
484372004969,85.7,14.3,40.5,59.5,12.0,33417.0,43607.0,39483.0,TX
484372004970,79.4,20.6,32.4,67.6,12.0,33411.0,42717.0,39706.0,TX
484372004971,76.1,23.9,27.5,72.5,13.0,35384.0,44203.0,41776.0,TX
484372011429,88.9,,38.9,61.1,12.0,34519.0,44662.0,40718.0,TX
484372021533,83.3,16.7,33.3,66.7,11.0,32985.0,41810.0,38868.0,TX
484372021534,100.0,0.0,44.8,55.2,8.0,33254.0,38512.0,36155.0,TX
484374004975,88.9,,33.3,66.7,14.0,29850.0,43140.0,38710.0,TX
484376004976,96.0,,56.0,44.0,9.0,31400.0,42636.0,36344.0,TX
484376004977,71.4,,,85.7,16.0,,45790.0,43649.0,TX
484376007525,,,,,13.0,,,38477.0,TX
484380006181,92.5,,56.6,43.4,8.0,37595.0,48950.0,42523.0,TX
484380006795,97.8,,55.6,44.4,8.0,37610.0,46926.0,41750.0,TX
484380007969,95.0,,60.0,40.0,8.0,37845.0,49350.0,42447.0,TX
484380009308,97.2,,66.7,33.3,6.0,38066.0,45797.0,40643.0,TX
484380011283,96.6,,65.5,34.5,5.0,37368.0,44292.0,39756.0,TX
484380021360,95.2,,57.1,42.9,7.0,38579.0,46197.0,41844.0,TX
484386004980,68.8,31.3,,87.5,15.0,,45591.0,43854.0,TX
484386007231,89.5,,15.8,84.2,12.0,31367.0,40231.0,38832.0,TX
484386009554,81.3,18.8,18.8,81.3,15.0,33261.0,42365.0,40658.0,TX
484389004981,75.0,25.0,,96.9,16.0,,42933.0,42560.0,TX
484389004982,78.8,18.2,27.3,72.7,11.0,30612.0,42601.0,39331.0,TX
484389004983,69.2,30.8,38.5,61.5,9.0,30729.0,39127.0,35897.0,TX
484389009608,63.6,36.4,,81.8,13.0,,43479.0,41431.0,TX
484392002627,82.9,17.1,20.0,80.0,14.0,30324.0,42736.0,40254.0,TX
484392004984,92.3,7.7,25.6,74.4,11.0,33024.0,41810.0,39557.0,TX
484392004985,77.6,22.4,18.4,81.6,15.0,34916.0,46975.0,44761.0,TX
484392004986,81.3,18.8,25.0,75.0,12.0,35019.0,44578.0,42188.0,TX
484395004987,91.3,,21.7,78.3,18.0,33493.0,46642.0,43784.0,TX
484395004988,84.6,15.4,26.9,73.1,14.0,34615.0,45236.0,42377.0,TX
484395004989,78.9,21.1,21.1,78.9,17.0,33200.0,46387.0,43611.0,TX
484395006340,100.0,0.0,27.3,72.7,11.0,33685.0,43858.0,41083.0,TX
484395008975,,0.0,0.0,,,,,,TX
484398004990,81.8,,27.3,72.7,16.0,30603.0,43249.0,39800.0,TX
484398004991,82.4,17.6,17.6,82.4,16.0,30797.0,43902.0,41589.0,TX
484401004992,100.0,0.0,15.6,84.4,14.0,34590.0,44296.0,42779.0,TX
484401004993,84.8,15.2,30.3,69.7,13.0,33099.0,46140.0,42188.0,TX
484401007015,90.0,10.0,43.3,56.7,10.0,32703.0,45168.0,39766.0,TX
484401008313,95.2,,42.9,57.1,8.0,33089.0,42614.0,38532.0,TX
484404004994,66.7,33.3,,88.9,13.0,,38877.0,37593.0,TX
484404007463,,0.0,0.0,,,,,,TX
484411004995,84.6,15.4,11.5,88.5,15.0,32950.0,41015.0,40085.0,TX
484411004997,95.2,,14.3,85.7,15.0,33450.0,41153.0,40052.0,TX
484411004998,75.0,25.0,15.0,85.0,20.0,35030.0,44684.0,43236.0,TX
484411004999,87.1,12.9,12.9,87.1,17.0,32700.0,42533.0,41264.0,TX
484411005823,100.0,0.0,16.7,83.3,18.0,32400.0,42926.0,41172.0,TX
484411006493,50.0,37.5,,87.5,18.0,,49751.0,47828.0,TX
484415002698,75.0,,,75.0,14.0,,42380.0,40472.0,TX
484415005000,83.3,16.7,33.3,66.7,14.0,34530.0,44194.0,40973.0,TX
484415005001,82.1,14.9,31.3,68.7,10.0,32239.0,40297.0,37771.0,TX
484415005002,69.7,30.3,24.2,75.8,16.0,34763.0,44344.0,42021.0,TX
484415005003,87.5,12.5,31.3,68.8,13.0,34470.0,43237.0,40497.0,TX
484415005006,97.1,0.0,44.1,55.9,10.0,32778.0,42083.0,37978.0,TX
484415005007,92.4,7.6,30.3,69.7,13.0,33030.0,42900.0,39909.0,TX
484415005008,77.8,22.2,37.0,63.0,13.0,34310.0,44191.0,40531.0,TX
484415005009,75.0,25.0,,83.3,17.0,,44463.0,42752.0,TX
484415005011,97.2,,30.6,69.4,14.0,34473.0,43853.0,40987.0,TX
484415005013,83.8,13.5,43.2,56.8,11.0,31626.0,43015.0,38090.0,TX
484415005014,92.1,7.9,26.3,73.7,13.0,34610.0,41828.0,39928.0,TX
484415005015,75.7,24.3,32.4,67.6,11.0,33945.0,41949.0,39353.0,TX
484415005018,91.2,8.8,29.4,70.6,12.0,34061.0,41998.0,39663.0,TX
484415005020,84.3,14.3,37.1,62.9,14.0,33262.0,43116.0,39456.0,TX
484415005579,64.3,35.7,28.6,71.4,12.0,28733.0,42203.0,38354.0,TX
484415005609,87.9,12.1,9.1,90.9,16.0,35167.0,42864.0,42164.0,TX
484415007745,70.0,30.0,,90.0,16.0,,42544.0,41860.0,TX
484415008072,,,0.0,100.0,25.0,,48809.0,48809.0,TX
484415008073,88.9,,0.0,100.0,15.0,,38731.0,38731.0,TX
484415008074,,0.0,0.0,,,,,,TX
484415009086,,,0.0,,,,,,TX
484415009087,86.1,13.9,33.3,66.7,13.0,32908.0,42707.0,39441.0,TX
484415009416,71.0,25.4,22.8,77.2,16.0,33926.0,44028.0,41728.0,TX
484416005022,84.8,15.2,19.6,80.4,15.0,33005.0,42572.0,40700.0,TX
484416005023,91.1,8.9,6.7,93.3,16.0,32553.0,41351.0,40765.0,TX
484416005024,84.8,15.2,13.0,87.0,17.0,32420.0,42681.0,41343.0,TX
484416005025,80.4,16.3,26.1,73.9,13.0,36490.0,43200.0,41450.0,TX
484416005026,88.7,11.3,24.5,75.5,13.0,34567.0,43021.0,40948.0,TX
484416005932,94.1,5.9,31.4,68.6,12.0,32683.0,40321.0,37924.0,TX
484416007054,80.0,,,80.0,14.0,,39913.0,38710.0,TX
484425005027,75.0,,,87.5,14.0,,40875.0,39368.0,TX
484428005028,89.3,10.7,17.9,82.1,14.0,33860.0,43658.0,41909.0,TX
484428005030,82.9,17.1,48.6,51.4,12.0,34852.0,46486.0,40835.0,TX
484428005032,87.5,12.5,17.5,82.5,14.0,34477.0,43687.0,42076.0,TX
484428005033,84.6,15.4,28.2,71.8,14.0,34715.0,44862.0,42000.0,TX
484428005034,88.5,11.5,19.2,80.8,11.0,35300.0,39668.0,38828.0,TX
484428005035,77.8,22.2,11.1,88.9,15.0,34300.0,43579.0,42548.0,TX
484428005036,81.0,19.0,42.9,57.1,8.0,34013.0,41625.0,38363.0,TX
484428005039,78.3,21.7,21.7,78.3,15.0,34820.0,45241.0,42976.0,TX
484428005041,92.0,,48.0,52.0,8.0,34250.0,41987.0,38273.0,TX
484428005043,89.2,10.8,62.2,37.8,8.0,34294.0,43421.0,37747.0,TX
484428005045,94.4,,22.2,77.8,14.0,35000.0,43641.0,41721.0,TX
484428005047,84.6,15.4,46.2,53.8,11.0,34735.0,45379.0,40466.0,TX
484428005048,76.5,17.6,29.4,70.6,15.0,34580.0,45944.0,42602.0,TX
484428005049,81.1,18.9,13.5,86.5,14.0,34460.0,43346.0,42145.0,TX
484428005051,83.9,16.1,48.4,51.6,12.0,34740.0,45654.0,40373.0,TX
484428005052,77.8,22.2,22.2,77.8,16.0,34600.0,45463.0,43049.0,TX
484428005054,80.5,16.9,33.9,66.1,14.0,35033.0,45411.0,41893.0,TX
484428005057,96.0,,40.0,60.0,12.0,34700.0,44349.0,40489.0,TX
484428005058,78.1,21.9,28.1,71.9,14.0,34507.0,44490.0,41683.0,TX
484428005059,84.0,14.8,19.8,80.2,16.0,34516.0,45187.0,43079.0,TX
484428005060,82.8,17.2,27.6,72.4,14.0,34250.0,45054.0,42074.0,TX
484428005061,81.8,18.2,18.2,81.8,13.0,34100.0,43120.0,41480.0,TX
484428006341,71.8,28.2,35.9,64.1,12.0,34829.0,43896.0,40641.0,TX
484428006798,91.9,8.1,37.8,62.2,11.0,34122.0,43634.0,40035.0,TX
484428007039,75.0,25.0,31.3,68.8,16.0,31134.0,46929.0,41993.0,TX
484428007397,83.3,,83.3,,4.0,34940.0,,35300.0,TX
484428007685,81.6,16.3,40.8,59.2,11.0,34181.0,44008.0,39997.0,TX
484428007993,76.2,23.8,47.6,52.4,13.0,34427.0,47221.0,41128.0,TX
484428008332,96.3,,51.9,48.1,10.0,34570.0,44013.0,39117.0,TX
484428008333,76.0,24.0,52.0,48.0,10.0,34659.0,44168.0,39223.0,TX
484428008870,75.0,,,75.0,16.0,,46793.0,43620.0,TX
484428008980,91.7,,50.0,50.0,10.0,33070.0,43748.0,38409.0,TX
484428009344,100.0,0.0,60.0,,11.0,34900.0,,40256.0,TX
484428009345,84.0,16.0,40.0,60.0,9.0,34520.0,41709.0,38834.0,TX
484431005063,100.0,0.0,,60.0,13.0,,45567.0,39680.0,TX
484431005064,90.0,,40.0,60.0,12.0,31350.0,43929.0,38897.0,TX
484437005066,66.7,33.3,,77.8,11.0,,46373.0,43656.0,TX
484441002443,,,,,,,,,TX
484441005068,83.9,16.1,,96.8,17.0,,40410.0,40026.0,TX
484441005069,71.4,28.6,14.3,85.7,14.0,27713.0,39841.0,38108.0,TX
484441006924,66.7,33.3,0.0,100.0,17.0,,41033.0,41033.0,TX
484441007083,,0.0,0.0,,,,,,TX
484441007131,,,,,8.0,,,33980.0,TX
484441009066,,0.0,0.0,,,,,,TX
